geoid,FIPS,geoid20,year,denom_total_pop,lowaccess_count,lowaccess_li_count,lowaccess_kids_count,lowaccess_seniors_count,pct_lowaccess,pct_lowaccess_li,pct_lowaccess_kids
1400000U,06037650101,6037650101,2015,5868,0,0,0,0,0,0,0
1400000U,06037650102,6037650102,2015,2247,0,0,0,0,0,0,0
1400000U,06037650200,6037650200,2015,5781,74,11,24,6,0.012800554,0.001902785,0.004151531
1400000U,06037650300,6037650300,2015,6704,0,0,0,0,0,0,0
1400000U,06037650401,6037650401,2015,4472,0,0,0,0,0,0,0
1400000U,06037650501,6037650501,2015,3063,0,0,0,0,0,0,0
1400000U,06037650502,6037650502,2015,4293,0,0,0,0,0,0,0
1400000U,06037650603,6037650603,2015,3941,0,0,0,0,0,0,0
1400000U,06037650604,6037650604,2015,5411,0,0,0,0,0,0,0
1400000U,06037650605,6037650605,2015,2761,0,0,0,0,0,0,0
1400000U,06037650606,6037650606,2015,4239,0,0,0,0,0,0,0
1400000U,06037650607,6037650607,2015,2922,0,0,0,0,0,0,0
1400000U,06037650701,6037650701,2015,2521,0,0,0,0,0,0,0
1400000U,06037650702,6037650702,2015,4590,0,0,0,0,0,0,0
1400000U,06037650801,6037650801,2015,4063,0,0,0,0,0,0,0
1400000U,06037650802,6037650802,2015,3005,0,0,0,0,0,0,0
1400000U,06037650901,6037650901,2015,5928,10,1,3,1,0.00168691,0.000168691,0.000506073
1400000U,06037650903,6037650903,2015,3774,225,39,51,17,0.059618442,0.010333863,0.013513514
1400000U,06037650904,6037650904,2015,3329,198,35,45,15,0.059477321,0.010513668,0.013517573
1400000U,06037651001,6037651001,2015,5522,1278,210,282,188,0.231437885,0.038029699,0.051068453
1400000U,06037651002,6037651002,2015,4605,0,0,0,0,0,0,0
1400000U,06037651101,6037651101,2015,5100,0,0,0,0,0,0,0
1400000U,06037651102,6037651102,2015,3639,0,0,0,0,0,0,0
1400000U,06037651201,6037651201,2015,5048,0,0,0,0,0,0,0
1400000U,06037651221,6037651221,2015,3291,0,0,0,0,0,0,0
1400000U,06037651222,6037651222,2015,6211,0,0,0,0,0,0,0
1400000U,06037651302,6037651302,2015,6289,0,0,0,0,0,0,0
1400000U,06037651304,6037651304,2015,5086,1,0,0,0,0.000196618,0,0
1400000U,06037651401,6037651401,2015,2315,4,0,1,1,0.001727862,0,0.000431965
1400000U,06037651402,6037651402,2015,6043,0,0,0,0,0,0,0
1400000U,06037670001,6037670001,2015,3308,0,0,0,0,0,0,0
1400000U,06037670002,6037670002,2015,4001,0,0,0,0,0,0,0
1400000U,06037670003,6037670003,2015,5788,0,0,0,0,0,0,0
1400000U,06037670101,6037670101,2015,4390,5,3,1,0,0.001138952,0.000683371,0.00022779
1400000U,06037670102,6037670102,2015,2503,0,0,0,0,0,0,0
1400000U,06037670201,6037670201,2015,4160,105,9,26,23,0.025240385,0.002163462,0.00625
1400000U,06037670202,6037670202,2015,2592,1074,66,269,221,0.414351852,0.025462963,0.103780864
1400000U,06037670324,6037670324,2015,5127,1780,216,296,554,0.347181588,0.042129901,0.057733567
1400000U,06037670326,6037670326,2015,3807,1959,88,426,548,0.514578408,0.023115314,0.111899133
1400000U,06037670328,6037670328,2015,4501,0,0,0,0,0,0,0
1400000U,06037670405,6037670405,2015,2644,0,0,0,0,0,0,0
1400000U,06037670406,6037670406,2015,1902,0,0,0,0,0,0,0
1400000U,06037670407,6037670407,2015,5757,8,1,2,2,0.001389613,0.000173702,0.000347403
1400000U,06037670413,6037670413,2015,4782,522,53,116,147,0.109159348,0.011083229,0.024257633
1400000U,06037670416,6037670416,2015,4139,0,0,0,0,0,0,0
1400000U,06037670417,6037670417,2015,2940,145,10,37,34,0.049319728,0.003401361,0.012585034
1400000U,06037670418,6037670418,2015,3879,881,48,226,200,0.227120392,0.012374323,0.058262439
1400000U,06037670500,6037670500,2015,1858,1539,119,324,440,0.828310011,0.064047363,0.174381055
1400000U,06037670603,6037670603,2015,2018,1491,127,292,375,0.738850347,0.062933598,0.144697721
1400000U,06037670604,6037670604,2015,5324,3932,336,770,989,0.738542449,0.063110443,0.144628099
1400000U,06037670701,6037670701,2015,6629,0,0,0,0,0,0,0
1400000U,06037670702,6037670702,2015,5475,2368,349,495,650,0.432511416,0.063744292,0.090410959
1400000U,06037700101,6037700101,2015,5232,0,0,0,0,0,0,0
1400000U,06037700102,6037700102,2015,4061,0,0,0,0,0,0,0
1400000U,06037700200,6037700200,2015,6321,0,0,0,0,0,0,0
1400000U,06037700300,6037700300,2015,5623,0,0,0,0,0,0,0
1400000U,06037700400,6037700400,2015,5237,0,0,0,0,0,0,0
1400000U,06037700501,6037700501,2015,3684,0,0,0,0,0,0,0
1400000U,06037700502,6037700502,2015,4246,0,0,0,0,0,0,0
1400000U,06037700600,6037700600,2015,5536,1933,381,386,450,0.349169075,0.068822254,0.069725434
1400000U,06037700700,6037700700,2015,3478,1712,117,362,453,0.492236918,0.033640023,0.104082806
1400000U,06037700801,6037700801,2015,5220,0,0,0,0,0,0,0
1400000U,06037700802,6037700802,2015,4066,0,0,0,0,0,0,0
1400000U,06037700901,6037700901,2015,3850,0,0,0,0,0,0,0
1400000U,06037700902,6037700902,2015,6517,0,0,0,0,0,0,0
1400000U,06037701000,6037701000,2015,5428,0,0,0,0,0,0,0
1400000U,06037701201,6037701201,2015,4433,45,3,9,14,0.010151139,0.000676743,0.002030228
1400000U,06037701202,6037701202,2015,3268,0,0,0,0,0,0,0
1400000U,06037701302,6037701302,2015,4684,0,0,0,0,0,0,0
1400000U,06037701304,6037701304,2015,6374,0,0,0,0,0,0,0
1400000U,06037701402,6037701402,2015,6696,0,0,0,0,0,0,0
1400000U,06037701501,6037701501,2015,4986,0,0,0,0,0,0,0
1400000U,06037701502,6037701502,2015,3841,0,0,0,0,0,0,0
1400000U,06037701601,6037701601,2015,4122,0,0,0,0,0,0,0
1400000U,06037701602,6037701602,2015,4037,0,0,0,0,0,0,0
1400000U,06037701701,6037701701,2015,3196,0,0,0,0,0,0,0
1400000U,06037701702,6037701702,2015,3106,0,0,0,0,0,0,0
1400000U,06037701801,6037701801,2015,5856,0,0,0,0,0,0,0
1400000U,06037701802,6037701802,2015,4463,0,0,0,0,0,0,0
1400000U,06037701902,6037701902,2015,4016,0,0,0,0,0,0,0
1400000U,06037702002,6037702002,2015,5700,0,0,0,0,0,0,0
1400000U,06037702102,6037702102,2015,6292,0,0,0,0,0,0,0
1400000U,06037702201,6037702201,2015,4483,0,0,0,0,0,0,0
1400000U,06037702202,6037702202,2015,3745,0,0,0,0,0,0,0
1400000U,06037702300,6037702300,2015,6344,0,0,0,0,0,0,0
1400000U,06037702400,6037702400,2015,4538,0,0,0,0,0,0,0
1400000U,06037702501,6037702501,2015,4625,0,0,0,0,0,0,0
1400000U,06037702502,6037702502,2015,4048,0,0,0,0,0,0,0
1400000U,06037702600,6037702600,2015,6069,0,0,0,0,0,0,0
1400000U,06037702700,6037702700,2015,3437,0,0,0,0,0,0,0
1400000U,06037702801,6037702801,2015,5186,0,0,0,0,0,0,0
1400000U,06037702802,6037702802,2015,2282,0,0,0,0,0,0,0
1400000U,06037702803,6037702803,2015,2963,0,0,0,0,0,0,0
1400000U,06037702900,6037702900,2015,8848,137,9,13,9,0.015483725,0.001017179,0.001469259
1400000U,06037703002,6037703002,2015,6637,617,70,114,164,0.092963688,0.010546934,0.017176435
1400000U,06037703003,6037703003,2015,2506,0,0,0,0,0,0,0
1400000U,06037703100,6037703100,2015,5446,3034,670,555,709,0.557106133,0.123026074,0.101909658
1400000U,06037703200,6037703200,2015,5629,776,32,148,190,0.137857524,0.005684846,0.026292414
1400000U,06037800101,6037800101,2015,5485,886,85,229,67,0.161531449,0.015496809,0.041750228
1400000U,06037800103,6037800103,2015,2481,0,0,0,0,0,0,0
1400000U,06037800104,6037800104,2015,4597,0,0,0,0,0,0,0
1400000U,06037800202,6037800202,2015,6314,5796,963,1773,614,0.917960089,0.152518213,0.280804561
1400000U,06037800204,6037800204,2015,6731,922,184,228,188,0.136978161,0.027336206,0.033873124
1400000U,06037800205,6037800205,2015,657,482,77,126,52,0.733637747,0.117199391,0.191780822
1400000U,06037800206,6037800206,2015,5027,3792,599,997,420,0.754326636,0.119156555,0.198329023
1400000U,06037800324,6037800324,2015,6661,13,2,3,2,0.001951659,0.000300255,0.000450383
1400000U,06037800325,6037800325,2015,3406,69,11,8,28,0.020258368,0.003229595,0.002348796
1400000U,06037800328,6037800328,2015,2592,1195,220,272,56,0.461033951,0.084876543,0.104938272
1400000U,06037800333,6037800333,2015,1195,112,16,26,12,0.093723849,0.013389121,0.021757322
1400000U,06037800334,6037800334,2015,4600,439,58,104,46,0.095434783,0.012608696,0.022608696
1400000U,06037800335,6037800335,2015,5914,3507,438,789,575,0.592999662,0.074061549,0.133412242
1400000U,06037800336,6037800336,2015,5627,1619,156,415,156,0.287719922,0.027723476,0.073751555
1400000U,06037800337,6037800337,2015,791,228,22,58,22,0.288242731,0.027812895,0.073324905
1400000U,06037800338,6037800338,2015,6936,675,20,177,68,0.097318339,0.002883506,0.025519031
1400000U,06037800406,6037800406,2015,2643,0,0,0,0,0,0,0
1400000U,06037800410,6037800410,2015,3599,0,0,0,0,0,0,0
1400000U,06037800411,6037800411,2015,3994,896,101,172,175,0.224336505,0.025287932,0.043064597
1400000U,06037800412,6037800412,2015,3127,701,79,134,137,0.224176527,0.025263831,0.042852574
1400000U,06037800504,6037800504,2015,2525,0,0,0,0,0,0,0
1400000U,06037800506,6037800506,2015,3074,0,0,0,0,0,0,0
1400000U,06037900102,6037900102,2015,1029,35,26,6,8,0.034013605,0.02526725,0.005830904
1400000U,06037900103,6037900103,2015,6169,2790,1590,898,196,0.452261307,0.257740314,0.145566542
1400000U,06037900104,6037900104,2015,6242,3439,2110,1100,275,0.55094521,0.338032682,0.176225569
1400000U,06037900301,6037900301,2015,509,509,220,134,42,1,0.432220039,0.263261297
1400000U,06037900501,6037900501,2015,6764,0,0,0,0,0,0,0
1400000U,06037900504,6037900504,2015,5815,822,295,245,67,0.141358555,0.050730868,0.042132416
1400000U,06037900505,6037900505,2015,4002,0,0,0,0,0,0,0
1400000U,06037900506,6037900506,2015,4351,0,0,0,0,0,0,0
1400000U,06037900508,6037900508,2015,3324,3324,1502,1178,159,1,0.451865223,0.354392298
1400000U,06037900509,6037900509,2015,3217,1018,573,370,55,0.316443892,0.178116257,0.115013988
1400000U,06037900510,6037900510,2015,4452,1408,794,512,75,0.316262354,0.17834681,0.115004492
1400000U,06037900602,6037900602,2015,5290,4545,3316,1587,333,0.859168242,0.6268431,0.3
1400000U,06037900606,6037900606,2015,3721,0,0,0,0,0,0,0
1400000U,06037900607,6037900607,2015,3904,0,0,0,0,0,0,0
1400000U,06037900608,6037900608,2015,3530,1,0,0,0,0.000283286,0,0
1400000U,06037900609,6037900609,2015,5167,1611,971,614,82,0.311786336,0.18792336,0.118831043
1400000U,06037900610,6037900610,2015,4440,2650,1697,847,289,0.596846847,0.382207207,0.190765766
1400000U,06037900611,6037900611,2015,2659,1587,1016,507,173,0.596840918,0.382098533,0.190673185
1400000U,06037900701,6037900701,2015,5289,0,0,0,0,0,0,0
1400000U,06037900703,6037900703,2015,4375,0,0,0,0,0,0,0
1400000U,06037900704,6037900704,2015,3050,29,17,4,9,0.009508197,0.00557377,0.001311475
1400000U,06037900705,6037900705,2015,4285,355,88,79,62,0.082847141,0.020536756,0.018436406
1400000U,06037900804,6037900804,2015,3489,2599,1623,944,145,0.744912582,0.465176268,0.270564632
1400000U,06037900805,6037900805,2015,5089,0,0,0,0,0,0,0
1400000U,06037900806,6037900806,2015,3620,0,0,0,0,0,0,0
1400000U,06037900807,6037900807,2015,4132,612,255,196,46,0.148112294,0.061713456,0.047434656
1400000U,06037900808,6037900808,2015,4152,615,256,197,47,0.148121387,0.061657033,0.047447013
1400000U,06037900901,6037900901,2015,1691,0,0,0,0,0,0,0
1400000U,06037900902,6037900902,2015,2122,0,0,0,0,0,0,0
1400000U,06037901003,6037901003,2015,6188,6188,0,414,48,1,0,0.066903685
1400000U,06037901007,6037901007,2015,2258,24,3,6,0,0.010628875,0.001328609,0.002657219
1400000U,06037901008,6037901008,2015,2874,0,0,0,0,0,0,0
1400000U,06037901009,6037901009,2015,5318,54,18,11,9,0.010154193,0.003384731,0.002068447
1400000U,06037901010,6037901010,2015,5913,464,121,131,43,0.078471165,0.020463386,0.022154575
1400000U,06037901011,6037901011,2015,5069,0,0,0,0,0,0,0
1400000U,06037901012,6037901012,2015,3722,3209,624,1066,196,0.862170876,0.1676518,0.286405159
1400000U,06037901013,6037901013,2015,2831,2441,475,811,149,0.862239491,0.167785235,0.286471212
1400000U,06037901014,6037901014,2015,5991,5165,1005,1716,315,0.862126523,0.167751627,0.286429644
1400000U,06037901101,6037901101,2015,5496,4700,1774,1450,383,0.855167394,0.322780204,0.263828239
1400000U,06037901102,6037901102,2015,5551,1062,373,299,87,0.19131688,0.0671951,0.053864169
1400000U,06037901209,6037901209,2015,1632,1494,409,297,232,0.915441176,0.250612745,0.181985294
1400000U,06037901210,6037901210,2015,1591,368,96,70,36,0.231301069,0.060339409,0.043997486
1400000U,06037901214,6037901214,2015,1104,1104,254,316,126,1,0.230072464,0.286231884
1400000U,06037901215,6037901215,2015,554,554,127,159,63,1,0.229241877,0.28700361
1400000U,06037901216,6037901216,2015,8807,8807,2022,2522,1002,1,0.229590099,0.28636312
1400000U,06037901217,6037901217,2015,3605,38,7,9,3,0.010540915,0.001941748,0.002496533
1400000U,06037901218,6037901218,2015,600,0,0,0,0,0,0,0
1400000U,06037901300,6037901300,2015,5415,4328,1917,1153,357,0.799261311,0.35401662,0.212927054
1400000U,06037910002,6037910002,2015,7203,5415,2709,1601,511,0.751770096,0.376093294,0.222268499
1400000U,06037910210,6037910210,2015,7103,3900,689,1158,283,0.549063776,0.097001267,0.163029706
1400000U,06037910211,6037910211,2015,1048,648,171,173,85,0.618320611,0.163167939,0.165076336
1400000U,06037910212,6037910212,2015,3634,2248,594,601,294,0.618602091,0.163456247,0.165382499
1400000U,06037910213,6037910213,2015,1371,1371,403,346,165,1,0.293946025,0.252370532
1400000U,06037910214,6037910214,2015,5965,508,126,158,32,0.085163453,0.021123219,0.026487846
1400000U,06037910215,6037910215,2015,6160,0,0,0,0,0,0,0
1400000U,06037910216,6037910216,2015,4166,744,112,218,55,0.178588574,0.026884301,0.052328373
1400000U,06037910217,6037910217,2015,4128,87,14,26,5,0.021075581,0.003391473,0.00629845
1400000U,06037910218,6037910218,2015,4269,1063,359,346,84,0.249004451,0.084094636,0.081049426
1400000U,06037910301,6037910301,2015,4219,181,42,45,15,0.042901161,0.009954966,0.010666035
1400000U,06037910302,6037910302,2015,6162,915,171,228,75,0.14849075,0.02775073,0.037000974
1400000U,06037910401,6037910401,2015,6352,1061,171,325,53,0.167034005,0.026920655,0.051164987
1400000U,06037910404,6037910404,2015,4130,832,480,277,35,0.201452785,0.11622276,0.067070218
1400000U,06037910405,6037910405,2015,5986,0,0,0,0,0,0,0
1400000U,06037910501,6037910501,2015,5337,10,8,4,0,0.001873712,0.001498969,0.000749485
1400000U,06037910502,6037910502,2015,4086,0,0,0,0,0,0,0
1400000U,06037910504,6037910504,2015,4797,674,494,233,42,0.140504482,0.10298103,0.048572024
1400000U,06037910505,6037910505,2015,3049,885,416,308,54,0.290259101,0.136438176,0.101016727
1400000U,06037910601,6037910601,2015,6460,3908,2789,1463,222,0.60495356,0.431733746,0.226470588
1400000U,06037910602,6037910602,2015,3995,2055,1356,681,149,0.514392991,0.33942428,0.170463079
1400000U,06037910605,6037910605,2015,4535,1311,780,443,70,0.289084895,0.17199559,0.097684675
1400000U,06037910606,6037910606,2015,2970,0,0,0,0,0,0,0
1400000U,06037910607,6037910607,2015,3294,133,86,47,6,0.040376442,0.026108075,0.014268367
1400000U,06037910608,6037910608,2015,3781,153,99,54,6,0.040465485,0.026183549,0.014281936
1400000U,06037910706,6037910706,2015,5908,1853,836,662,96,0.313642519,0.141503047,0.112051456
1400000U,06037910707,6037910707,2015,4329,846,343,226,118,0.195426195,0.079233079,0.052206052
1400000U,06037910709,6037910709,2015,1631,1555,591,412,197,0.95340282,0.362354384,0.252605763
1400000U,06037910712,6037910712,2015,2772,8,3,3,1,0.002886003,0.001082251,0.001082251
1400000U,06037910713,6037910713,2015,5274,0,0,0,0,0,0,0
1400000U,06037910714,6037910714,2015,3596,0,0,0,0,0,0,0
1400000U,06037910715,6037910715,2015,6702,34,16,13,1,0.005073113,0.002387347,0.001939719
1400000U,06037910716,6037910716,2015,6117,1738,795,572,81,0.284126206,0.129965669,0.09350989
1400000U,06037910717,6037910717,2015,3432,2544,1045,942,118,0.741258741,0.304487179,0.274475524
1400000U,06037910718,6037910718,2015,4017,2977,1223,1103,138,0.741100324,0.304456062,0.274583022
1400000U,06037910719,6037910719,2015,3966,2939,1208,1089,136,0.741048916,0.304589007,0.274583964
1400000U,06037910720,6037910720,2015,3516,49,33,18,3,0.013936291,0.009385666,0.005119454
1400000U,06037910721,6037910721,2015,4118,57,39,21,3,0.013841671,0.009470617,0.005099563
1400000U,06037910804,6037910804,2015,2642,0,0,0,0,0,0,0
1400000U,06037910807,6037910807,2015,5489,3490,376,906,300,0.635817089,0.068500638,0.165057388
1400000U,06037910808,6037910808,2015,3537,3537,535,959,235,1,0.151258128,0.271133729
1400000U,06037910809,6037910809,2015,1793,1620,209,372,226,0.903513664,0.116564417,0.207473508
1400000U,06037910810,6037910810,2015,2580,2538,409,723,152,0.98372093,0.158527132,0.280232558
1400000U,06037910814,6037910814,2015,3438,0,0,0,0,0,0,0
1400000U,06037910815,6037910815,2015,6248,597,88,150,66,0.095550576,0.014084507,0.024007682
1400000U,06037911001,6037911001,2015,4201,146,73,21,29,0.03475363,0.017376815,0.00499881
1400000U,06037911100,6037911100,2015,7421,5512,3125,1786,409,0.742757041,0.421102277,0.240668374
1400000U,06037920013,6037920013,2015,4369,317,31,87,18,0.072556649,0.007095445,0.019913024
1400000U,06037920015,6037920015,2015,6316,6123,564,1991,307,0.969442685,0.089297023,0.315231159
1400000U,06037920016,6037920016,2015,4830,4830,514,1524,286,1,0.106418219,0.31552795
1400000U,06037920017,6037920017,2015,4342,547,180,136,63,0.125978812,0.04145555,0.031321971
1400000U,06037920018,6037920018,2015,2277,2162,307,536,139,0.949494949,0.134826526,0.235397453
1400000U,06037920020,6037920020,2015,7088,4864,867,1358,355,0.686230248,0.122319413,0.191591422
1400000U,06037920028,6037920028,2015,5283,4706,764,1439,194,0.890781753,0.144614802,0.272383116
1400000U,06037920029,6037920029,2015,3796,1807,323,499,131,0.476027397,0.085089568,0.131454162
1400000U,06037920030,6037920030,2015,5815,0,0,0,0,0,0,0
1400000U,06037920031,6037920031,2015,5440,953,260,217,118,0.175183824,0.047794118,0.039889706
1400000U,06037920034,6037920034,2015,3628,0,0,0,0,0,0,0
1400000U,06037920035,6037920035,2015,7720,0,0,0,0,0,0,0
1400000U,06037920038,6037920038,2015,4423,3,1,1,0,0.000678273,0.000226091,0.000226091
1400000U,06037920039,6037920039,2015,1896,0,0,0,0,0,0,0
1400000U,06037920040,6037920040,2015,3352,174,36,54,10,0.051909308,0.010739857,0.016109785
1400000U,06037920041,6037920041,2015,2857,320,59,112,7,0.1120056,0.020651033,0.03920196
1400000U,06037920042,6037920042,2015,6769,323,49,87,32,0.047717536,0.007238883,0.012852711
1400000U,06037920043,6037920043,2015,5711,2735,358,843,169,0.478900368,0.062686044,0.147609876
1400000U,06037920044,6037920044,2015,2686,0,0,0,0,0,0,0
1400000U,06037920045,6037920045,2015,4622,905,133,241,50,0.195802683,0.028775422,0.05214193
1400000U,06037920046,6037920046,2015,3185,0,0,0,0,0,0,0
1400000U,06037920047,6037920047,2015,3946,0,0,0,0,0,0,0
1400000U,06037920048,6037920048,2015,6112,133,39,36,17,0.021760471,0.00638089,0.005890052
1400000U,06037920049,6037920049,2015,3828,515,183,85,68,0.134535005,0.047805643,0.022204807
1400000U,06037920050,6037920050,2015,1349,357,64,62,45,0.264640474,0.04744255,0.04595997
1400000U,06037920102,6037920102,2015,5608,1181,484,318,102,0.210592011,0.086305278,0.056704708
1400000U,06037920104,6037920104,2015,2797,2797,619,737,184,1,0.221308545,0.263496604
1400000U,06037920106,6037920106,2015,3374,17,1,6,1,0.00503853,0.000296384,0.001778305
1400000U,06037920109,6037920109,2015,4363,0,0,0,0,0,0,0
1400000U,06037920110,6037920110,2015,5028,9,1,2,1,0.001789976,0.000198886,0.000397772
1400000U,06037920111,6037920111,2015,3213,854,64,197,75,0.265795207,0.019919079,0.061313414
1400000U,06037920112,6037920112,2015,4287,0,0,0,0,0,0,0
1400000U,06037920114,6037920114,2015,6477,4,0,1,0,0.00061757,0,0.000154392
1400000U,06037920115,6037920115,2015,4149,0,0,0,0,0,0,0
1400000U,06037920116,6037920116,2015,5176,4581,173,1320,283,0.885046368,0.033423493,0.255023184
1400000U,06037920118,6037920118,2015,5852,55,8,19,2,0.009398496,0.001367054,0.003246753
1400000U,06037920119,6037920119,2015,1868,1492,77,560,59,0.798715203,0.041220557,0.299785867
1400000U,06037920120,6037920120,2015,830,26,6,8,1,0.031325301,0.007228916,0.009638554
1400000U,06037920121,6037920121,2015,6696,79,8,27,1,0.011798088,0.001194743,0.004032258
1400000U,06037920200,6037920200,2015,6906,5569,0,0,8,0.806400232,0,0
1400000U,06037920303,6037920303,2015,1493,17,2,4,2,0.01138647,0.001339585,0.002679169
1400000U,06037920312,6037920312,2015,5257,0,0,0,0,0,0,0
1400000U,06037920313,6037920313,2015,5883,98,7,25,12,0.016658168,0.001189869,0.004249533
1400000U,06037920314,6037920314,2015,2935,1233,111,295,111,0.420102215,0.037819421,0.100511073
1400000U,06037920322,6037920322,2015,2895,0,0,0,0,0,0,0
1400000U,06037920326,6037920326,2015,8062,1152,183,338,34,0.142892582,0.022699082,0.041925081
1400000U,06037920328,6037920328,2015,1952,0,0,0,0,0,0,0
1400000U,06037920329,6037920329,2015,5460,0,0,0,0,0,0,0
1400000U,06037920330,6037920330,2015,5271,0,0,0,0,0,0,0
1400000U,06037920331,6037920331,2015,4042,0,0,0,0,0,0,0
1400000U,06037920332,6037920332,2015,2113,1841,274,278,150,0.871273071,0.12967345,0.131566493
1400000U,06037920334,6037920334,2015,6461,0,0,0,0,0,0,0
1400000U,06037920338,6037920338,2015,5718,3222,168,1210,168,0.563483736,0.029380902,0.211612452
1400000U,06037920339,6037920339,2015,7510,5276,391,1695,257,0.70252996,0.052063915,0.225699068
1400000U,06037920340,6037920340,2015,4529,15,10,4,1,0.003311989,0.002207993,0.000883197
1400000U,06037920341,6037920341,2015,2478,8,5,2,0,0.00322841,0.002017756,0.000807103
1400000U,06037920342,6037920342,2015,3487,3432,1946,1131,125,0.984227129,0.558072842,0.324347577
1400000U,06037920343,6037920343,2015,3836,3836,2180,1267,139,1,0.568300313,0.330291971
1400000U,06037930400,6037930400,2015,3512,1320,260,291,151,0.375854214,0.074031891,0.08285877
1400000U,06037980001,6037980001,2015,,,0,0,0,0,0,0
1400000U,06037980002,6037980002,2015,,,0,0,0,0,0,0
1400000U,06037980003,6037980003,2015,2,0,0,0,0,0,0,0
1400000U,06037980004,6037980004,2015,134,0,0,0,0,0,0,0
1400000U,06037980005,6037980005,2015,,,0,0,0,0,0,0
1400000U,06037980006,6037980006,2015,58,0,0,0,0,0,0,0
1400000U,06037980007,6037980007,2015,,,0,0,0,0,0,0
1400000U,06037980008,6037980008,2015,145,0,0,0,0,0,0,0
1400000U,06037980009,6037980009,2015,14,0,0,0,0,0,0,0
1400000U,06037980010,6037980010,2015,164,0,0,0,0,0,0,0
1400000U,06037980011,6037980011,2015,76,4,3,0,0,0.052631579,0.039473684,0
