X,Y,Record_ID,Store_Name,Store_Street_Address,Additonal_Address,City,State,Zip_Code,Zip4,County,Store_Type,Latitude,Longitude,Incentive_Program,Grantee_Name,ObjectId
-118.1199,34.091316,756566,7-ELEVEN 2175-13832 E,512 S Chapel Ave,,Alhambra,CA,91801,4250,LOS ANGELES,Convenience Store,34.091316,-118.1199,,,78589
-118.50259,34.264744,757533,Walgreens 05566,17010 Chatsworth St,,Granada Hills,CA,91344,5844,LOS ANGELES,Other,34.264744,-118.50259,,,78591
-118.11278,34.67503,757534,Walgreens 06018,831 E Avenue K,,Lancaster,CA,93535,4712,LOS ANGELES,Other,34.67503,-118.11278,,,78599
-118.44897,34.248383,757535,Walgreens 06124,9750 Woodman Ave,,Arleta,CA,91331,6422,LOS ANGELES,Other,34.248383,-118.44897,,,78600
-118.42167,34.186707,757536,Walgreens 07826,13231 Victory Blvd,,Van Nuys,CA,91401,2025,LOS ANGELES,Other,34.186707,-118.42167,,,78601
-118.2476,33.980076,757862,Latina Market,1503 E 66th St,,Los Angeles,CA,90001,2001,LOS ANGELES,Convenience Store,33.980076,-118.2476,,,78618
-117.75358,34.109406,757928,JUST DEAL,390 W Foothill Blvd,,Pomona,CA,91767,1033,LOS ANGELES,Grocery Store,34.109406,-117.75358,,,78622
-117.76231,34.027225,757936,WINCO FOODS 057,90 Rio Rancho Rd,,Pomona,CA,91766,4771,LOS ANGELES,Supermarket,34.027225,-117.76231,,,78623
-118.36514,34.097961,885267,Trader Joe's 192,8000 W Sunset Blvd,Ste C120,Los Angeles,CA,90046,2443,LOS ANGELES,Supermarket,34.097961,-118.36514,,,78748
-118.08223,33.831577,885277,7-Eleven 33543,11767 Carson St,,Lakewood,CA,90715,2606,LOS ANGELES,Convenience Store,33.831577,-118.08223,,,78767
-118.26109,34.021873,948127,Lucia's Discount Store,2528 S San Pedro St,,Los Angeles,CA,90011,1520,LOS ANGELES,Convenience Store,34.021873,-118.26109,,,78814
-117.93101,34.062401,884759,CVS Pharmacy 9735,727 S Glendora Ave,,West Covina,CA,91790,3707,LOS ANGELES,Other,34.062401,-117.93101,,,78867
-118.38644,33.901745,883420,CVS Pharmacy 9513,1570 S ROSECRANS AVE,,MANHATTAN BEACH,CA,90266,    ,LOS ANGELES,Other,33.901745,-118.38644,,,78955
-118.21999,34.123955,883433,CVS Pharmacy 6976,4414 York Blvd,,Los Angeles,CA,90041,3399,LOS ANGELES,Other,34.123955,-118.21999,,,78967
-118.28235,34.052307,951072,Northgate Market 33,2323 W Olympic Blvd,,Los Angeles,CA,90006,2011,LOS ANGELES,Super Store,34.052307,-118.28235,,The Regents of the Univ. of Calif. San Diego,79023
-118.09961,33.984436,951304,Dollar Tree 4358,8790 Washington Blvd,,Pico Rivera,CA,90660,3793,LOS ANGELES,Other,33.984436,-118.09961,,,79061
-118.19352,33.896107,948335,Northgate Markets 32,15107 S Atlantic Ave,,Compton,CA,90221,3683,LOS ANGELES,Super Store,33.896107,-118.19352,,The Regents of the Univ. of Calif. San Diego,79261
-118.4277,34.272511,935598,Costco Wholesale 1071,13550 Paxton St,,Pacoima,CA,91331,2352,LOS ANGELES,Super Store,34.272511,-118.4277,,,79268
-118.39644,34.158405,935349,Grandma's Deli,4818 Laurel Canyon Blvd,,Valley Village,CA,91607,3717,LOS ANGELES,Grocery Store,34.158405,-118.39644,,,79345
-118.44975,34.033268,948788,Walgreens 12419,11795 W Olympic Blvd,,Los Angeles,CA,90064,1211,LOS ANGELES,Other,34.033268,-118.44975,,,79738
-118.1993,33.77861,949153,Jed's Market,960 Daisy Ave,,Long Beach,CA,90813,4016,LOS ANGELES,Grocery Store,33.77861,-118.1993,,,79893
-118.04726,34.558075,938564,Dollar Tree Store 4235,4616 E Avenue S,,Palmdale,CA,93552,4418,LOS ANGELES,Other,34.558075,-118.04726,,,79908
-118.18074,33.812878,938575,Dollar Tree Stores 4313,3075 California Ave,,Signal Hill,CA,90755,5101,LOS ANGELES,Other,33.812878,-118.18074,,,79927
-117.96705,34.065285,938576,Dollar Tree Stores 4304,1642 Puente Ave,,Baldwin Park,CA,91706,5952,LOS ANGELES,Other,34.065285,-117.96705,,,79931
-118.13403,33.904968,940987,Clark Liquor,13770 Clark Ave,,Bellflower,CA,90706,2278,LOS ANGELES,Convenience Store,33.904968,-118.13403,,,80458
-118.0826,33.896046,904928,7-Eleven Store #21044,14835 Pioneer Blvd,,Norwalk,CA,90650,5846,LOS ANGELES,Convenience Store,33.896046,-118.0826,,,80464
-118.335,34.039814,939890,Wellington Square Farmers Market,4394 W Washington Blvd,,Los Angeles,CA,90016,1846,LOS ANGELES,Farmers and Markets,34.039814,-118.335,GusNIP,California Department of Food and Agriculture,80513
-118.20143,33.870026,941083,LONDON LIQUOR,6350 Long Beach Blvd,,Long Beach,CA,90805,2158,LOS ANGELES,Convenience Store,33.870026,-118.20143,,,80597
-118.62395,34.498402,941161,Dollar Tree 4290,31876 Castaic Rd,,Castaic,CA,91384,3943,LOS ANGELES,Other,34.498402,-118.62395,,,80659
-118.53678,34.242722,942695,7-Eleven Store #13894,18514 Plummer St,,Northridge,CA,91324,2222,LOS ANGELES,Convenience Store,34.242722,-118.53678,,,80680
-118.13114,33.954182,941740,CVS Pharmacy 8867,7915 Florence Ave,,Downey,CA,90240,3872,LOS ANGELES,Other,33.954182,-118.13114,,,80755
-118.23451,33.973827,941742,CVS Pharmacy 8898,7300 Alameda St,,Huntington Park,CA,90255,3738,LOS ANGELES,Other,33.973827,-118.23451,,,80761
-118.22195,33.895943,941745,CVS Pharmacy 9495,220 E Compton Blvd,,Compton,CA,90220,2413,LOS ANGELES,Other,33.895943,-118.22195,,,80770
-118.24995,33.887764,941747,CVS Pharmacy 9594,901 S Central Ave,,Compton,CA,90220,4104,LOS ANGELES,Other,33.887764,-118.24995,,,80777
-118.02743,34.1511,942818,Dollar Tree 4252,131 E Foothill Blvd,,Arcadia,CA,91006,2506,LOS ANGELES,Other,34.1511,-118.02743,,,80825
-118.4491,34.033566,905320,Trader Joe's 215,11755 W Olympic Blvd,,Los Angeles,CA,90064,1211,LOS ANGELES,Supermarket,34.033566,-118.4491,,,80830
-118.16234,34.021507,942820,Dollar Tree 4201,4953 Whittier Blvd,,Los Angeles,CA,90022,3114,LOS ANGELES,Other,34.021507,-118.16234,,,80839
-118.39661,33.98941,905326,Dollar Tree 4187,11455 Jefferson Blvd,,Culver City,CA,90230,6105,LOS ANGELES,Other,33.98941,-118.39661,,,80844
-118.5786,34.442944,761228,Smart & Final 483,28207 Newhall Ranch Rd,,Valencia,CA,91355,0986,LOS ANGELES,Super Store,34.442944,-118.5786,,,81114
-118.46768,34.229008,759827,99 Cents Only Store 227,8723 Sepulveda Blvd,,North Hills,CA,91343,5111,LOS ANGELES,Other,34.229008,-118.46768,,,81253
-118.22527,33.968102,952273,Olive Market,7801 Pacific Blvd,,Huntington Park,CA,90255,6351,LOS ANGELES,Convenience Store,33.968102,-118.22527,,,81536
-118.08339,33.858433,951967,99 Cents Only Stores 321,11732 South St,,Artesia,CA,90701,6616,LOS ANGELES,Other,33.858433,-118.08339,,,81835
-118.32664,34.09996,951970,Trader Joe's 206,1600 Vine St,,Los Angeles,CA,90028,    ,LOS ANGELES,Supermarket,34.09996,-118.32664,,,81840
-118.12518,33.796898,761221,Trader Joe's 194,2222 N Bellflower Blvd,,Long Beach,CA,90815,2017,LOS ANGELES,Supermarket,33.796898,-118.12518,,,81966
-118.5802,34.201157,759755,Walgreens 05848,20505 Sherman Way,,Canoga Park,CA,91306,3427,LOS ANGELES,Other,34.201157,-118.5802,,,81985
-118.29938,34.174137,759757,Walgreens 06250,1028 S San Fernando Blvd,,Burbank,CA,91502,1537,LOS ANGELES,Other,34.174137,-118.29938,,,81988
-118.30843,34.098137,760285,Walgreens 07036,5451 W Sunset Blvd,,Los Angeles,CA,90027,5613,LOS ANGELES,Other,34.098137,-118.30843,,,81989
-118.53419,34.201054,759760,Walgreens 06648,18430 Sherman Way,,Reseda,CA,91335,4305,LOS ANGELES,Other,34.201054,-118.53419,,,81990
-118.04529,34.557301,759761,Walgreens 06976,37160 47th St E,E,Palmdale,CA,93552,4450,LOS ANGELES,Other,34.557301,-118.04529,,,81991
-118.35253,33.950275,1295145,Dollar General 19052,1000 S la Brea Ave,,Inglewood,CA,90301,1070,LOS ANGELES,Other,33.950275,-118.35253,,,82185
-118.26523,34.011799,954618,La Guadalupana Mini Market 99 Cent,3800 Avalon Blvd,,Los Angeles,CA,90011,5606,LOS ANGELES,Convenience Store,34.011799,-118.26523,,,82409
-118.36515,34.224064,1292460,Salcedos Market,8432 Sunland Blvd,,Sun Valley,CA,91352,3436,LOS ANGELES,Grocery Store,34.224064,-118.36515,,,82489
-118.28403,34.026608,1292491,Trader Joe's 250,3131 S Hoover St,Ste 1920,Los Angeles,CA,90089,8500,LOS ANGELES,Supermarket,34.026608,-118.28403,,,82494
-118.2923,34.095592,1293295,Fountain Liquor,4711 Fountain Ave,,Los Angeles,CA,90029,1712,LOS ANGELES,Convenience Store,34.095592,-118.2923,,,82549
-118.3802,34.20116,1293305,Costco 653,11428 Sherman Way,,North Hollywood,CA,91605,5895,LOS ANGELES,Super Store,34.20116,-118.3802,,,82551
-118.40884,34.201225,1293828,Blackjack Market,12643 Sherman Way,Ste G,North Hollywood,CA,91605,5272,LOS ANGELES,Super Store,34.201225,-118.40884,,,82646
-118.46621,34.022022,1292597,Whole Foods Market 10653,2121 Cloverfield Blvd,,Santa Monica,CA,90404,5226,LOS ANGELES,Super Store,34.022022,-118.46621,,,82657
-118.26534,34.009117,1293901,La Flor Bakery 1,4101 Avalon Blvd,,Los Angeles,CA,90011,5634,LOS ANGELES,Specialty Store,34.009117,-118.26534,,,82688
-118.13258,33.939693,954320,Dollar Tree 4312,8330 Firestone Blvd,,Downey,CA,90241,3842,LOS ANGELES,Other,33.939693,-118.13258,,,82851
-118.24496,34.227303,944537,Walgreens 01606,3001 Foothill Blvd,,La Crescenta,CA,91214,2714,LOS ANGELES,Other,34.227303,-118.24496,,,83222
-118.07076,33.99453,1040739,Woannainc 83340,10121 Whittier Blvd,,Whittier,CA,90606,1257,LOS ANGELES,Convenience Store,33.99453,-118.07076,,,83507
-118.46098,34.041637,1040916,Eden L Market,11933 Santa Monica Blvd,,Los Angeles,CA,90025,2706,LOS ANGELES,Grocery Store,34.041637,-118.46098,,,83598
-118.33853,34.089813,1037971,Walgreens 12057,1050 N Highland Ave,,Los Angeles,CA,90038,2407,LOS ANGELES,Other,34.089813,-118.33853,,,83621
-118.21476,33.875355,1038307,Compton AM/PM,2195 S Santa Fe Ave,,Compton,CA,90221,5310,LOS ANGELES,Convenience Store,33.875355,-118.21476,,,83775
-118.2252,33.969742,1038518,Pacific Market,7630 Pacific Blvd,,Huntington Park,CA,90255,6044,LOS ANGELES,Convenience Store,33.969742,-118.2252,,,83810
-118.24785,34.00098,943693,Maria Aranda Mini Market,4703 Compton Ave,,Los Angeles,CA,90011,4307,LOS ANGELES,Convenience Store,34.00098,-118.24785,,,83828
-118.32651,33.897591,1039024,Dollar Tree 4846,14700 Crenshaw Blvd,,Gardena,CA,90249,3602,LOS ANGELES,Other,33.897591,-118.32651,,,83916
-118.46839,34.00156,859654,Whole Foods Market 10333,225 Lincoln Blvd,,Venice,CA,90291,2809,LOS ANGELES,Super Store,34.00156,-118.46839,,,84118
-118.53664,34.428154,909983,Trader Joe's 13,26517 Bouquet Canyon Rd,,Santa Clarita,CA,91350,2377,LOS ANGELES,Supermarket,34.428154,-118.53664,,,84326
-118.28085,34.033775,763713,LETFER MEAT MARKET,934 W 23rd St,,Los Angeles,CA,90007,1906,LOS ANGELES,Specialty Store,34.033775,-118.28085,,,84361
-118.35764,33.9734,1093656,Dollar Tree 4995,811 N La Brea Ave,,Inglewood,CA,90302,    ,LOS ANGELES,Other,33.9734,-118.35764,,,84470
-118.12524,33.861065,945618,Dollar Tree 4273,5825 Bellflower Blvd,,Lakewood,CA,90713,1057,LOS ANGELES,Other,33.861065,-118.12524,,,84515
-118.30934,33.844528,908133,7-Eleven 34189,20521 S Western Ave,,Torrance,CA,90501,1802,LOS ANGELES,Convenience Store,33.844528,-118.30934,,,84559
-118.28694,33.938721,945640,Lees Market,10712 S Hoover St,,Los Angeles,CA,90044,4349,LOS ANGELES,Convenience Store,33.938721,-118.28694,,,84636
-118.12353,33.935219,907368,Walgreens 10112,9018 Firestone Blvd,,Downey,CA,90241,5318,LOS ANGELES,Other,33.935219,-118.12353,,,84701
-118.19629,34.119305,907697,El Super 18,5610 York Blvd,,Los Angeles,CA,90042,2537,LOS ANGELES,Supermarket,34.119305,-118.19629,,,84724
-117.97971,34.069561,763581,Target Store T-1033,3100 Baldwin Park Blvd,,Baldwin Park,CA,91706,4703,LOS ANGELES,Super Store,34.069561,-117.97971,,,84887
-118.32927,34.191936,763584,Target Store T-1362,1800 W Empire Ave,,Burbank,CA,91504,3403,LOS ANGELES,Super Store,34.191936,-118.32927,,,84892
-118.08774,33.858509,763619,Target Store T-1305,11525 South St,,Cerritos,CA,90703,6627,LOS ANGELES,Super Store,33.858509,-118.08774,,,84918
-117.82442,34.10656,763620,Target Store T-0767,888 W Arrow Hwy,,San Dimas,CA,91773,2495,LOS ANGELES,Super Store,34.10656,-117.82442,,,84923
-117.88512,34.072872,763621,Target Store T-1028,2831 E Eastland Ctr Dr,,West Covina,CA,91791,1624,LOS ANGELES,Super Store,34.072872,-117.88512,,,84927
-118.04498,34.573364,1041463,CVS Pharmacy 3055,38012 47th St E,,Palmdale,CA,93552,3117,LOS ANGELES,Other,34.573364,-118.04498,,,85369
-118.56912,34.220642,1041469,Liquor Stop N Go Super Market Inc,20001 Roscoe Blvd,,Winnetka,CA,91306,1625,LOS ANGELES,Convenience Store,34.220642,-118.56912,,,85371
-118.1226,34.660427,957127,Business Center Chevron,421 E Avenue L,,Lancaster,CA,93535,6610,LOS ANGELES,Convenience Store,34.660427,-118.1226,,,85410
-118.26485,34.024464,955082,Rancho Meat Market,2421 Maple Ave,,Los Angeles,CA,90011,1409,LOS ANGELES,Convenience Store,34.024464,-118.26485,,,85435
-118.55464,34.18663,860866,Dollar Tree 1084,19337 Victory Blvd,,Tarzana,CA,91335,6302,LOS ANGELES,Other,34.18663,-118.55464,,,85566
-117.9779,34.139717,860869,Dollar Tree 1747,1207 Huntington Dr,,Duarte,CA,91010,2485,LOS ANGELES,Other,34.139717,-117.9779,,,85583
-118.11443,34.078957,860875,Dollar Tree 1882,820 E Valley Blvd,,Alhambra,CA,91801,5225,LOS ANGELES,Other,34.078957,-118.11443,,,85694
-118.03069,34.045021,955278,CVS Pharmacy 5499,1954 Durfee Ave,,South El Monte,CA,91733,3711,LOS ANGELES,Other,34.045021,-118.03069,,,85773
-118.1252,33.794464,955287,CVS Pharmacy 8838,2130 N Bellflower Blvd,,Long Beach,CA,90815,3184,LOS ANGELES,Other,33.794464,-118.1252,,,85786
-118.38139,33.854305,861585,Dollar Tree 3076,1206 Beryl St,,Redondo Beach,CA,90277,2427,LOS ANGELES,Other,33.854305,-118.38139,,,85788
-118.3585,33.807968,955292,CVS Pharmacy 8852,4235 Pacific Coast Hwy,,Torrance,CA,90505,5598,LOS ANGELES,Other,33.807968,-118.3585,,,85798
-118.18507,33.821674,955300,CVS Pharmacy 8864,3575 Atlantic Ave,,Long Beach,CA,90807,4515,LOS ANGELES,Other,33.821674,-118.18507,,,85813
-118.36452,33.858212,955302,CVS Pharmacy 8868,5020 W 190th St,,Torrance,CA,90503,1093,LOS ANGELES,Other,33.858212,-118.36452,,,85816
-118.39063,33.856316,955348,CVS Pharmacy 9101,155 Pacific Coast Hwy,,Hermosa Beach,CA,90254,5356,LOS ANGELES,Other,33.856316,-118.39063,,,85824
-118.23413,33.971729,861594,Dollar Tree 3763,7610 S Alameda St,,Huntington Park,CA,90255,3744,LOS ANGELES,Other,33.971729,-118.23413,,,85827
-118.30027,33.854237,861595,Dollar Tree 3791,1431 W Knox St,Ste 400,Torrance,CA,90501,1360,LOS ANGELES,Other,33.854237,-118.30027,,,85831
-118.37454,33.977478,955351,CVS Pharmacy 9477,5399 W Centinela Ave,,Los Angeles,CA,90045,2003,LOS ANGELES,Other,33.977478,-118.37454,,,85832
-118.58981,34.219887,861596,Dollar Tree 3826,20936 Roscoe Blvd,,Canoga Park,CA,91304,4308,LOS ANGELES,Other,34.219887,-118.58981,,,85835
-118.10605,33.810345,861599,Dollar Tree 3885,6436-B E Spring St,,Long Beach,CA,90815,1553,LOS ANGELES,Other,33.810345,-118.10605,,,85847
-118.41172,34.20121,861601,Dollar Tree 3907,12809 Sherman Way,,North Hollywood,CA,91605,5034,LOS ANGELES,Other,34.20121,-118.41172,,,85849
-118.14286,33.851509,955358,CVS Pharmacy 9572,5117 Lakewood Blvd,,Lakewood,CA,90712,2413,LOS ANGELES,Other,33.851509,-118.14286,,,85860
-118.1847,33.841827,955360,CVS Pharmacy 9579,4570 Atlantic Ave,,Long Beach,CA,90807,1594,LOS ANGELES,Other,33.841827,-118.1847,,,85864
-118.05139,33.981514,955361,CVS Pharmacy 9738,11735 Whittier Blvd,,Whittier,CA,90601,3939,LOS ANGELES,Other,33.981514,-118.05139,,,85868
-118.0891,34.003487,955364,CVS Pharmacy 9769,8580 Whittier Blvd,,Pico Rivera,CA,90660,2520,LOS ANGELES,Other,34.003487,-118.0891,,,85876
-118.10857,34.010178,955369,CVS Pharmacy 9857,800 W Whittier Blvd,,Montebello,CA,90640,4736,LOS ANGELES,Other,34.010178,-118.10857,,,85884
-118.12514,34.030739,863307,Smart & Final 522,855 N Wilcox Ave,,Montebello,CA,90640,1801,LOS ANGELES,Super Store,34.030739,-118.12514,,,86236
-118.1253,33.888641,863308,Smart & Final 311,15930 Bellflower Blvd,,Bellflower,CA,90706,4602,LOS ANGELES,Super Store,33.888641,-118.1253,,,86237
-118.25091,33.982109,864055,El Super 13,1301 E Gage Ave,,Los Angeles,CA,90001,1782,LOS ANGELES,Supermarket,33.982109,-118.25091,,,86457
-118.44759,34.24622,864056,El Super 12,9710 Woodman Ave,,Arleta,CA,91331,6422,LOS ANGELES,Supermarket,34.24622,-118.44759,,,86458
-118.29441,33.989101,864057,El Super 17,1100 W Slauson Ave,,Los Angeles,CA,90044,3710,LOS ANGELES,Supermarket,33.989101,-118.29441,,,86459
-117.90866,34.106762,864059,El Super 14,960 W Arrow Hwy,,Covina,CA,91722,1252,LOS ANGELES,Supermarket,34.106762,-117.90866,,,86461
-118.04664,33.93943,864106,El Super 16,10531 Carmenita Rd,,Santa Fe Springs,CA,90670,4018,LOS ANGELES,Supermarket,33.93943,-118.04664,,,86469
-118.32941,33.945499,864107,El Super 15,3321 W Century Blvd,Ste A,Inglewood,CA,90303,1302,LOS ANGELES,Supermarket,33.945499,-118.32941,,,86470
-118.2019,34.04443,862767,Jacks Market,2811 E Cesar E Chavez Ave,,Los Angeles,CA,90033,3107,LOS ANGELES,Grocery Store,34.04443,-118.2019,,,86664
-118.25568,34.075729,1045207,Royal Liquor,1508 W Sunset Blvd,,Los Angeles,CA,90026,3320,LOS ANGELES,Convenience Store,34.075729,-118.25568,,,86817
-118.35274,33.873615,1043513,Walgreens 06496,2321 Hawthorne Blvd,,Redondo Beach,CA,90278,3400,LOS ANGELES,Other,33.873615,-118.35274,,,86947
-118.15064,34.157528,1296805,Vallarta Supermarket 51,655 N Fair Oaks Ave,,Pasadena,CA,91103,3383,LOS ANGELES,Super Store,34.157528,-118.15064,,,87218
-118.45776,34.182732,1096231,Carniceria Los 3 Potrillos #2 ,6201 Kester Ave,,Van Nuys,CA,91411,2101,LOS ANGELES,Grocery Store,34.182732,-118.45776,,,87388
-118.39626,33.959572,890669,CVS Pharmacy 8886,8601 S Sepulveda Blvd,,Los Angeles,CA,90045,4080,LOS ANGELES,Other,33.959572,-118.39626,,,88103
-118.2914,33.98877,890671,CVS Pharmacy 8892,5822 S Vermont Ave,,Los Angeles,CA,90044,3793,LOS ANGELES,Other,33.98877,-118.2914,,,88105
-118.19901,33.927975,890673,CVS Pharmacy 9123,3800 Martin Luther King Jr Blvd,,Lynwood,CA,90262,3602,LOS ANGELES,Other,33.927975,-118.19901,,,88106
-118.39922,33.858715,890674,CVS Pharmacy 9476,711 Hermosa Ave,,Hermosa Beach,CA,90254,4451,LOS ANGELES,Other,33.858715,-118.39922,,,88107
-118.34034,33.824253,890675,CVS Pharmacy 9478,3020 Sepulveda Blvd,,Torrance,CA,90505,2717,LOS ANGELES,Other,33.824253,-118.34034,,,88108
-118.08086,33.873165,890678,CVS Pharmacy 9488,11851 Artesia Blvd,,Artesia,CA,90701,4094,LOS ANGELES,Other,33.873165,-118.08086,,,88111
-118.04841,33.858803,890679,CVS Pharmacy 9489,13303 South St,,Cerritos,CA,90703,7308,LOS ANGELES,Other,33.858803,-118.04841,,,88112
-118.4332,34.003986,890683,CVS Pharmacy 9493,12315 Venice Blvd,,Los Angeles,CA,90066,3801,LOS ANGELES,Other,34.003986,-118.4332,,,88115
-118.39591,33.896553,890902,CVS Pharmacy 9496,2900 N Sepulveda Blvd,,Manhattan Beach,CA,90266,2788,LOS ANGELES,Other,33.896553,-118.39591,,,88156
-118.13747,33.942436,890904,CVS Pharmacy 9504,8008 Firestone Blvd,,Downey,CA,90241,4229,LOS ANGELES,Other,33.942436,-118.13747,,,88157
-118.1426,33.791817,890905,CVS Pharmacy 9505,1928 N Lakewood Blvd,,Long Beach,CA,90815,2714,LOS ANGELES,Other,33.791817,-118.1426,,,88158
-118.14158,33.79034,890906,CVS Pharmacy 9508,4400 E Los Coyotes Diagonal,,Long Beach,CA,90815,2819,LOS ANGELES,Other,33.79034,-118.14158,,,88159
-117.99688,33.945576,890907,CVS Pharmacy 9512,15466 Whittier Blvd,,Whittier,CA,90603,1301,LOS ANGELES,Other,33.945576,-117.99688,,,88160
-118.30913,33.887791,890912,CVS Pharmacy 9564,15700 S Western Ave,,Gardena,CA,90247,3702,LOS ANGELES,Other,33.887791,-118.30913,,,88165
-118.36274,33.837627,890914,CVS Pharmacy 9568,4625 Torrance Blvd,,Torrance,CA,90503,4305,LOS ANGELES,Other,33.837627,-118.36274,,,88166
-118.30894,33.751629,890916,CVS Pharmacy 9571,950 N Western Ave,,San Pedro,CA,90732,2427,LOS ANGELES,Other,33.751629,-118.30894,,,88168
-118.22515,33.987865,890919,CVS Pharmacy 9596,5960 Pacific Blvd,,Huntington Park,CA,90255,2971,LOS ANGELES,Other,33.987865,-118.22515,,,88171
-118.02885,33.942295,890921,CVS Pharmacy 9696,10048 Mills Ave,,Whittier,CA,90604,1201,LOS ANGELES,Other,33.942295,-118.02885,,,88173
-118.00919,33.898434,891023,CVS Pharmacy 9740,15120 Rosecrans Ave,,La Mirada,CA,90638,4734,LOS ANGELES,Other,33.898434,-118.00919,,,88196
-118.12338,34.032768,891057,CVS Pharmacy 9757,2525 Via Campo,,Montebello,CA,90640,1892,LOS ANGELES,Other,34.032768,-118.12338,,,88328
-118.32002,33.789242,890612,CVS Pharmacy 1176,25829 Narbonne Ave,,Lomita,CA,90717,3001,LOS ANGELES,Other,33.789242,-118.32002,,,88406
-117.83589,34.026886,890623,CVS Pharmacy 3553,21590 Valley Blvd,,Walnut,CA,91789,5241,LOS ANGELES,Other,34.026886,-117.83589,,,88413
-118.38536,33.837639,890643,CVS Pharmacy 6705,316 S Pacific Coast Hwy,,Redondo Beach,CA,90277,3729,LOS ANGELES,Other,33.837639,-118.38536,,,88416
-118.43763,33.984737,890652,CVS Pharmacy 8871,13171 Mindanao Way,,Marina del Rey,CA,90292,6373,LOS ANGELES,Other,33.984737,-118.43763,,,88422
-118.12468,33.832378,890664,CVS Pharmacy 8878,5505 Carson St,,Lakewood,CA,90713,3004,LOS ANGELES,Other,33.832378,-118.12468,,,88424
-118.06786,33.971092,891078,CVS Pharmacy 9852,11426 Washington Blvd,,Whittier,CA,90601,    ,LOS ANGELES,Other,33.971092,-118.06786,,,88494
-117.76728,34.114193,1097103,Big Lots 4365,1955 Foothill Blvd,,La Verne,CA,91750,3501,LOS ANGELES,Other,34.114193,-117.76728,,,88506
-118.28786,33.741192,1097273,Pacific USA,302 S Pacific Ave,,San Pedro,CA,90731,2624,LOS ANGELES,Convenience Store,33.741192,-118.28786,,,88525
-118.26356,33.824421,1097349,Circle K 2709493,22240 Avalon Blvd,,Carson,CA,90745,3311,LOS ANGELES,Convenience Store,33.824421,-118.26356,,,88539
-118.2972,33.789997,1096531,Circle K 2705619,1150 W Pacific Coast Hwy,,Harbor City,CA,90710,    ,LOS ANGELES,Convenience Store,33.789997,-118.2972,,,88667
-118.1251,33.872421,889607,7-Eleven 33283 B,17620 Bellflower Blvd,Ste B112,Bellflower,CA,90706,8071,LOS ANGELES,Convenience Store,33.872421,-118.1251,,,88675
-118.26599,33.867371,889611,7-Eleven 24132C,17920 Avalon Blvd,,Carson,CA,90746,1501,LOS ANGELES,Convenience Store,33.867371,-118.26599,,,88690
-118.32936,33.945499,889685,7-Eleven 33404,3311 W Century Blvd,,Inglewood,CA,90303,1366,LOS ANGELES,Convenience Store,33.945499,-118.32936,,,88744
-118.27689,34.050365,889809,7-Eleven 21030,1800 W Olympic Blvd,,Los Angeles,CA,90006,3702,LOS ANGELES,Convenience Store,34.050365,-118.27689,,,88887
-118.37429,34.037498,1097039,La Cienega CFM at Kaiser WLA FM,6041 Cadillac Ave,,Los Angeles,CA,90034,1700,LOS ANGELES,Farmers and Markets,34.037498,-118.37429,,California Department of Food and Agriculture,88998
