GEO_ID,,NAME,Total Population
1400000U,06037530500,"Census Tract 5305, Los Angeles County, California",4270
1400000U,06037530603,"Census Tract 5306.03, Los Angeles County, California",4440
1400000U,06037530700,"Census Tract 5307, Los Angeles County, California",2175
1400000U,06037530801,"Census Tract 5308.01, Los Angeles County, California",5511
1400000U,06037530802,"Census Tract 5308.02, Los Angeles County, California",3240
1400000U,06037530901,"Census Tract 5309.01, Los Angeles County, California",3674
1400000U,06037530902,"Census Tract 5309.02, Los Angeles County, California",3820
1400000U,06037531000,"Census Tract 5310, Los Angeles County, California",5109
1400000U,06037531101,"Census Tract 5311.01, Los Angeles County, California",4589
1400000U,06037531102,"Census Tract 5311.02, Los Angeles County, California",3233
1400000U,06037531201,"Census Tract 5312.01, Los Angeles County, California",4855
1400000U,06037531202,"Census Tract 5312.02, Los Angeles County, California",4518
1400000U,06037531301,"Census Tract 5313.01, Los Angeles County, California",5365
1400000U,06037531302,"Census Tract 5313.02, Los Angeles County, California",6411
1400000U,06037531502,"Census Tract 5315.02, Los Angeles County, California",3279
1400000U,06037531503,"Census Tract 5315.03, Los Angeles County, California",2985
1400000U,06037531504,"Census Tract 5315.04, Los Angeles County, California",4033
1400000U,06037531602,"Census Tract 5316.02, Los Angeles County, California",4134
1400000U,06037531603,"Census Tract 5316.03, Los Angeles County, California",3285
1400000U,06037531604,"Census Tract 5316.04, Los Angeles County, California",3453
1400000U,06037531701,"Census Tract 5317.01, Los Angeles County, California",5498
1400000U,06037531702,"Census Tract 5317.02, Los Angeles County, California",4564
1400000U,06037531800,"Census Tract 5318, Los Angeles County, California",4740
1400000U,06037531901,"Census Tract 5319.01, Los Angeles County, California",6228
1400000U,06037531902,"Census Tract 5319.02, Los Angeles County, California",3953
1400000U,06037532001,"Census Tract 5320.01, Los Angeles County, California",3296
1400000U,06037532002,"Census Tract 5320.02, Los Angeles County, California",3254
1400000U,06037532101,"Census Tract 5321.01, Los Angeles County, California",6686
1400000U,06037532102,"Census Tract 5321.02, Los Angeles County, California",3835
1400000U,06037532200,"Census Tract 5322, Los Angeles County, California",6599
1400000U,06037532302,"Census Tract 5323.02, Los Angeles County, California",4452
1400000U,06037532303,"Census Tract 5323.03, Los Angeles County, California",4364
1400000U,06037532304,"Census Tract 5323.04, Los Angeles County, California",3660
1400000U,06037532500,"Census Tract 5325, Los Angeles County, California",3838
1400000U,06037532605,"Census Tract 5326.05, Los Angeles County, California",3812
1400000U,06037532606,"Census Tract 5326.06, Los Angeles County, California",4125
1400000U,06037532607,"Census Tract 5326.07, Los Angeles County, California",5694
1400000U,06037532700,"Census Tract 5327, Los Angeles County, California",2878
1400000U,06037532800,"Census Tract 5328, Los Angeles County, California",4204
1400000U,06037532900,"Census Tract 5329, Los Angeles County, California",6358
1400000U,06037533001,"Census Tract 5330.01, Los Angeles County, California",4439
1400000U,06037533002,"Census Tract 5330.02, Los Angeles County, California",2370
1400000U,06037533103,"Census Tract 5331.03, Los Angeles County, California",3233
1400000U,06037533104,"Census Tract 5331.04, Los Angeles County, California",3923
1400000U,06037533105,"Census Tract 5331.05, Los Angeles County, California",2423
1400000U,06037533108,"Census Tract 5331.08, Los Angeles County, California",5133
1400000U,06037533201,"Census Tract 5332.01, Los Angeles County, California",2602
1400000U,06037533204,"Census Tract 5332.04, Los Angeles County, California",4143
1400000U,06037533300,"Census Tract 5333, Los Angeles County, California",3172
1400000U,06037533401,"Census Tract 5334.01, Los Angeles County, California",4677
1400000U,06037533402,"Census Tract 5334.02, Los Angeles County, California",3902
1400000U,06037533403,"Census Tract 5334.03, Los Angeles County, California",2778
1400000U,06037533501,"Census Tract 5335.01, Los Angeles County, California",2958
1400000U,06037533504,"Census Tract 5335.04, Los Angeles County, California",3848
1400000U,06037533601,"Census Tract 5336.01, Los Angeles County, California",4414
1400000U,06037533602,"Census Tract 5336.02, Los Angeles County, California",5024
1400000U,06037533603,"Census Tract 5336.03, Los Angeles County, California",6106
1400000U,06037533701,"Census Tract 5337.01, Los Angeles County, California",3207
1400000U,06037533702,"Census Tract 5337.02, Los Angeles County, California",3380
1400000U,06037533703,"Census Tract 5337.03, Los Angeles County, California",4022
1400000U,06037533803,"Census Tract 5338.03, Los Angeles County, California",6152
1400000U,06037533804,"Census Tract 5338.04, Los Angeles County, California",4331
1400000U,06037533805,"Census Tract 5338.05, Los Angeles County, California",3493
1400000U,06037533806,"Census Tract 5338.06, Los Angeles County, California",3941
1400000U,06037533901,"Census Tract 5339.01, Los Angeles County, California",5864
1400000U,06037533902,"Census Tract 5339.02, Los Angeles County, California",3840
1400000U,06037534001,"Census Tract 5340.01, Los Angeles County, California",5132
1400000U,06037534002,"Census Tract 5340.02, Los Angeles County, California",4130
1400000U,06037534101,"Census Tract 5341.01, Los Angeles County, California",2100
1400000U,06037534102,"Census Tract 5341.02, Los Angeles County, California",5742
1400000U,06037534201,"Census Tract 5342.01, Los Angeles County, California",4232
1400000U,06037534202,"Census Tract 5342.02, Los Angeles County, California",5373
1400000U,06037534203,"Census Tract 5342.03, Los Angeles County, California",3088
1400000U,06037534301,"Census Tract 5343.01, Los Angeles County, California",4423
1400000U,06037534302,"Census Tract 5343.02, Los Angeles County, California",3662
1400000U,06037534403,"Census Tract 5344.03, Los Angeles County, California",2874
1400000U,06037534404,"Census Tract 5344.04, Los Angeles County, California",3555
1400000U,06037534405,"Census Tract 5344.05, Los Angeles County, California",4059
1400000U,06037534406,"Census Tract 5344.06, Los Angeles County, California",4238
1400000U,06037534501,"Census Tract 5345.01, Los Angeles County, California",5077
1400000U,06037534502,"Census Tract 5345.02, Los Angeles County, California",4074
1400000U,06037534700,"Census Tract 5347, Los Angeles County, California",4108
1400000U,06037534802,"Census Tract 5348.02, Los Angeles County, California",2759
1400000U,06037534803,"Census Tract 5348.03, Los Angeles County, California",4629
1400000U,06037534804,"Census Tract 5348.04, Los Angeles County, California",3718
1400000U,06037534900,"Census Tract 5349, Los Angeles County, California",6241
1400000U,06037535001,"Census Tract 5350.01, Los Angeles County, California",4152
1400000U,06037535002,"Census Tract 5350.02, Los Angeles County, California",3318
1400000U,06037535101,"Census Tract 5351.01, Los Angeles County, California",7329
1400000U,06037535102,"Census Tract 5351.02, Los Angeles County, California",4557
1400000U,06037535200,"Census Tract 5352, Los Angeles County, California",6031
1400000U,06037535300,"Census Tract 5353, Los Angeles County, California",6511
1400000U,06037535400,"Census Tract 5354, Los Angeles County, California",3595
1400000U,06037535501,"Census Tract 5355.01, Los Angeles County, California",3711
1400000U,06037535502,"Census Tract 5355.02, Los Angeles County, California",4740
1400000U,06037535503,"Census Tract 5355.03, Los Angeles County, California",2370
1400000U,06037535603,"Census Tract 5356.03, Los Angeles County, California",4111
1400000U,06037535604,"Census Tract 5356.04, Los Angeles County, California",4213
1400000U,06037535605,"Census Tract 5356.05, Los Angeles County, California",4042
1400000U,06037535606,"Census Tract 5356.06, Los Angeles County, California",1833
1400000U,06037535607,"Census Tract 5356.07, Los Angeles County, California",4521
1400000U,06037535701,"Census Tract 5357.01, Los Angeles County, California",6001
1400000U,06037535702,"Census Tract 5357.02, Los Angeles County, California",5429
1400000U,06037535802,"Census Tract 5358.02, Los Angeles County, California",6481
1400000U,06037535803,"Census Tract 5358.03, Los Angeles County, California",4242
1400000U,06037535804,"Census Tract 5358.04, Los Angeles County, California",5209
1400000U,06037535901,"Census Tract 5359.01, Los Angeles County, California",5682
1400000U,06037535902,"Census Tract 5359.02, Los Angeles County, California",6236
1400000U,06037536000,"Census Tract 5360, Los Angeles County, California",3471
1400000U,06037536102,"Census Tract 5361.02, Los Angeles County, California",3343
1400000U,06037536103,"Census Tract 5361.03, Los Angeles County, California",5438
1400000U,06037536104,"Census Tract 5361.04, Los Angeles County, California",4127
1400000U,06037536201,"Census Tract 5362.01, Los Angeles County, California",3583
1400000U,06037536202,"Census Tract 5362.02, Los Angeles County, California",3949
1400000U,06037540000,"Census Tract 5400, Los Angeles County, California",6678
1400000U,06037540101,"Census Tract 5401.01, Los Angeles County, California",6281
1400000U,06037540102,"Census Tract 5401.02, Los Angeles County, California",6833
1400000U,06037540201,"Census Tract 5402.01, Los Angeles County, California",2113
1400000U,06037540202,"Census Tract 5402.02, Los Angeles County, California",6497
1400000U,06037540203,"Census Tract 5402.03, Los Angeles County, California",5135
1400000U,06037540300,"Census Tract 5403, Los Angeles County, California",4997
1400000U,06037540400,"Census Tract 5404, Los Angeles County, California",2224
1400000U,06037540501,"Census Tract 5405.01, Los Angeles County, California",6411
1400000U,06037540502,"Census Tract 5405.02, Los Angeles County, California",6131
1400000U,06037540600,"Census Tract 5406, Los Angeles County, California",4440
1400000U,06037540700,"Census Tract 5407, Los Angeles County, California",3544
1400000U,06037540800,"Census Tract 5408, Los Angeles County, California",6321
1400000U,06037540901,"Census Tract 5409.01, Los Angeles County, California",5324
1400000U,06037540902,"Census Tract 5409.02, Los Angeles County, California",4918
1400000U,06037541003,"Census Tract 5410.03, Los Angeles County, California",4863
1400000U,06037541100,"Census Tract 5411, Los Angeles County, California",3370
1400000U,06037541200,"Census Tract 5412, Los Angeles County, California",6048
1400000U,06037541300,"Census Tract 5413, Los Angeles County, California",6166
1400000U,06037541401,"Census Tract 5414.01, Los Angeles County, California",3848
1400000U,06037541402,"Census Tract 5414.02, Los Angeles County, California",3801
1400000U,06037541500,"Census Tract 5415, Los Angeles County, California",5675
1400000U,06037541603,"Census Tract 5416.03, Los Angeles County, California",2748
1400000U,06037541604,"Census Tract 5416.04, Los Angeles County, California",5993
1400000U,06037541605,"Census Tract 5416.05, Los Angeles County, California",5132
1400000U,06037541606,"Census Tract 5416.06, Los Angeles County, California",2415
1400000U,06037541700,"Census Tract 5417, Los Angeles County, California",6278
1400000U,06037541801,"Census Tract 5418.01, Los Angeles County, California",5529
1400000U,06037541802,"Census Tract 5418.02, Los Angeles County, California",5293
1400000U,06037542000,"Census Tract 5420, Los Angeles County, California",5358
1400000U,06037542103,"Census Tract 5421.03, Los Angeles County, California",4019
1400000U,06037542104,"Census Tract 5421.04, Los Angeles County, California",3475
1400000U,06037542105,"Census Tract 5421.05, Los Angeles County, California",4743
1400000U,06037542106,"Census Tract 5421.06, Los Angeles County, California",3532
1400000U,06037542200,"Census Tract 5422, Los Angeles County, California",6898
